,date,year,month,ccg_id,amoxicillin,ampicillin,benzylpenicillin-sodium,co-amoxiclav,flucloxacillin-magnesium,flucloxacillin-sodium,phenoxymethylpenicillin,piperacillin-tazobactam,pivmecillinam,temocillin,ticarcillin-clabulanic-acid,aztreonam,cefaclor,cefadroxil,cefalexin,ceferoxime-axetil,cefixime,cefotaxime-sodium,cefpodoxime,cefradine,ceftazidime,ceftriaxone-sodium,cefuroxime-sodium,ertapenem,imipenem-cilastatin,meropenem,mrsa_count
8801,2015-11-01,2015,11,148,108297,0,0,14071,0,31699,60710,0,42,0,0,0,14,60,6874,14,16,0,0,56,0,0,0,0,0,0,0.0
8802,2015-12-01,2015,12,148,122643,0,0,11999,0,27819,60177,0,10,0,0,0,121,0,5732,0,30,0,0,0,0,0,0,0,0,0,1.0
8803,2016-01-01,2016,1,148,98381,0,0,12052,0,30383,58113,0,84,0,0,0,114,60,7090,14,14,0,0,56,0,0,0,0,0,0,1.0
8804,2016-02-01,2016,2,148,123374,0,0,13730,0,28784,66806,0,0,0,0,0,0,0,8193,0,0,0,0,0,0,0,0,0,0,0,0.0
8805,2016-03-01,2016,3,148,135898,28,0,14140,0,30306,71554,0,83,0,0,0,0,60,7826,14,0,0,0,146,0,0,0,0,0,0,0.0
8806,2016-04-01,2016,4,148,82211,0,0,11275,0,34754,53265,0,94,0,0,0,0,60,8223,28,30,0,0,56,0,0,0,0,0,0,1.0
8807,2016-05-01,2016,5,148,74035,0,1,10207,0,31478,57547,0,25,0,0,0,0,0,9350,14,0,0,0,0,0,0,0,0,0,0,0.0
8808,2016-06-01,2016,6,148,64991,20,0,11847,0,36201,51692,0,62,0,0,0,0,60,6953,280,0,0,0,56,0,0,0,0,0,0,0.0
8809,2016-07-01,2016,7,148,70302,0,0,12911,0,34934,55741,0,94,0,0,0,6,0,7805,0,2,0,0,56,0,1,0,0,0,0,1.0
8810,2016-08-01,2016,8,148,45706,28,0,11227,0,31036,36696,0,40,0,0,0,28,60,5719,14,4,0,0,0,0,0,0,0,0,0,0.0
8811,2016-09-01,2016,9,148,64554,0,0,11658,0,36744,41784,0,60,0,0,0,100,0,7813,85,7,0,0,0,0,0,0,0,0,0,0.0
8812,2016-10-01,2016,10,148,85823,0,0,10462,0,29157,48692,0,123,0,0,0,0,60,6331,14,0,0,0,56,0,0,0,0,0,0,2.0
8813,2016-11-01,2016,11,148,113357,0,0,14577,0,32492,51626,0,158,0,0,0,0,0,6626,0,2,0,0,56,0,5,0,0,0,0,1.0
8814,2016-12-01,2016,12,148,131262,28,0,15317,0,26222,50727,0,306,0,0,0,0,60,8887,0,0,0,0,0,0,0,0,0,0,0,0.0
8815,2017-01-01,2017,1,148,111500,0,0,14187,0,33034,56292,0,48,0,0,0,100,0,7597,28,0,0,0,56,0,0,0,0,0,0,0.0
8816,2017-02-01,2017,2,148,93968,40,0,12930,0,29416,57740,0,163,0,0,0,0,60,6545,0,2,0,0,0,0,6,0,0,0,0,1.0
8817,2017-03-01,2017,3,148,91515,0,0,13665,0,33182,66178,0,262,0,0,0,200,0,6405,14,11,0,0,56,0,0,0,0,0,0,0.0
8818,2017-04-01,2017,4,148,65722,0,0,13969,0,27940,51573,0,99,0,0,0,21,60,5960,42,2,0,0,0,0,0,0,0,0,0,0.0
8819,2017-05-01,2017,5,148,73313,0,0,10901,0,34984,58443,0,52,0,0,0,0,60,5747,0,0,0,0,56,0,0,0,0,0,0,0.0
8820,2017-06-01,2017,6,148,56774,0,0,11663,0,36432,56065,0,183,0,0,0,0,10,6772,14,0,0,0,20,0,0,0,0,0,0,0.0
8821,2017-07-01,2017,7,148,57268,0,0,12811,0,34219,57053,0,162,0,0,0,0,60,5406,350,2,0,0,56,0,0,0,0,0,0,0.0
8822,2017-08-01,2017,8,148,48056,0,0,11571,0,31156,38838,0,95,0,0,0,0,0,6096,0,0,0,0,0,0,0,0,0,0,0,0.0
8823,2017-09-01,2017,9,148,57988,0,0,13536,0,32436,43400,0,357,0,0,0,0,60,7290,238,4,0,0,0,0,0,0,0,0,0,0.0
8824,2017-10-01,2017,10,148,78462,0,0,13344,0,30920,51780,0,306,0,0,0,0,0,6570,0,0,0,0,56,0,0,0,0,0,0,0.0
8825,2017-11-01,2017,11,148,88714,0,0,12652,0,32995,47280,0,315,0,0,0,0,60,8304,0,0,0,0,0,0,0,0,0,0,0,0.0
8826,2012-12-01,2012,12,149,138451,100,2,12179,0,23578,44420,0,0,0,0,0,100,0,8867,278,0,0,0,56,0,0,0,0,0,0,0.0
8827,2013-01-01,2013,1,149,101003,0,0,12208,0,28279,49284,0,0,0,0,1,142,28,9137,124,42,0,0,130,0,0,0,0,0,0,1.0
8828,2013-02-01,2013,2,149,102131,56,0,11282,0,24188,41842,0,10,0,0,1,21,100,7343,172,2,0,0,70,0,0,0,0,0,0,0.0
8829,2013-03-01,2013,3,149,89345,56,2,12309,0,26425,48467,0,87,0,0,0,14,14,9799,120,2,0,0,42,0,0,0,0,0,0,1.0
8830,2013-04-01,2013,4,149,67743,56,0,12282,0,25618,34549,0,94,0,0,0,0,0,8006,288,2,0,0,74,0,0,0,0,0,0,1.0
8831,2013-05-01,2013,5,149,68324,56,0,12290,0,28392,38889,0,0,0,0,1,0,0,7780,88,0,0,0,0,0,0,0,0,0,0,0.0
8832,2013-06-01,2013,6,149,58558,21,2,10608,0,24042,42571,0,0,0,0,1,14,0,7699,108,0,0,0,12,0,0,0,0,0,0,0.0
8833,2013-07-01,2013,7,149,56808,127,0,10899,0,31720,44359,0,42,0,0,0,15,0,7518,160,4,0,0,0,0,1,0,0,0,0,0.0
8834,2013-08-01,2013,8,149,37101,0,0,8686,0,29173,30894,0,0,0,0,0,35,100,7266,72,0,0,0,414,0,0,0,0,0,0,0.0
8835,2013-09-01,2013,9,149,56720,0,0,8814,0,27296,33692,0,52,0,0,1,114,0,6529,24,28,0,0,56,0,0,0,0,0,0,0.0
8836,2013-10-01,2013,10,149,79520,0,0,11548,0,27400,43993,0,10,0,0,0,0,0,8647,182,0,0,0,28,0,1,0,0,0,0,0.0
8837,2013-11-01,2013,11,149,86647,56,0,12650,0,28307,42895,0,0,0,0,1,0,6,7897,102,0,0,0,98,0,0,0,0,0,0,0.0
8838,2013-12-01,2013,12,149,107395,0,0,12581,0,24658,51716,0,10,0,0,0,35,100,8999,88,14,0,0,116,0,0,0,0,0,0,0.0
8839,2014-01-01,2014,1,149,81376,0,0,12621,0,27898,47137,0,77,0,0,0,114,0,8847,60,14,0,0,70,0,0,0,0,0,0,0.0
8840,2014-02-01,2014,2,149,83729,28,25,10849,0,27277,44458,0,30,0,0,1,0,0,7266,120,14,0,0,116,0,0,0,0,0,0,0.0
8841,2014-03-01,2014,3,149,90658,0,0,12177,0,23257,57850,0,76,0,0,0,28,15,7294,62,2,0,0,28,0,0,0,0,0,0,0.0
8842,2014-04-01,2014,4,149,67809,0,0,13646,0,22235,41224,0,10,0,0,1,28,0,8000,112,14,0,0,0,0,0,0,0,0,0,0.0
8843,2014-05-01,2014,5,149,64248,0,0,11906,0,30593,49892,0,50,0,0,0,100,0,6622,164,0,0,0,88,0,2,0,0,0,0,1.0
8844,2014-06-01,2014,6,149,60352,0,0,11711,0,27204,42270,0,28,0,0,0,221,100,6927,394,28,0,0,56,0,0,0,0,0,0,1.0
8845,2014-07-01,2014,7,149,51904,0,0,9815,0,33272,41618,0,0,0,0,0,14,28,5107,10,0,0,0,146,0,0,0,0,0,0,0.0
8846,2014-08-01,2014,8,149,31874,0,0,9559,0,24630,28096,0,51,0,0,1,0,28,5956,42,0,0,0,84,0,0,0,0,0,0,0.0
8847,2014-09-01,2014,9,149,53177,15,0,9777,0,29953,36142,0,0,0,0,0,0,0,5628,190,2,0,0,28,0,0,0,0,0,0,0.0
8848,2014-10-01,2014,10,149,86332,0,0,10577,0,29768,41771,0,30,0,0,1,21,0,7587,24,2,0,0,164,0,5,0,0,0,0,0.0
8849,2014-11-01,2014,11,149,90307,21,0,12244,0,24959,44829,0,62,0,0,0,0,0,6283,28,21,0,0,120,0,2,0,0,0,0,0.0
8850,2014-12-01,2014,12,149,124074,0,0,12370,0,24630,44729,0,52,0,0,1,0,100,6574,110,42,0,0,14,0,0,0,0,0,0,1.0
8851,2015-01-01,2015,1,149,79357,0,3,10005,0,23817,39688,0,60,0,0,0,0,28,6078,26,28,0,0,360,0,0,0,0,0,0,0.0
8852,2015-02-01,2015,2,149,87866,0,0,8481,0,22873,39564,0,106,0,0,1,0,0,6228,86,0,0,0,102,0,0,0,0,0,0,0.0
8853,2015-03-01,2015,3,149,97265,0,0,8978,0,26518,49556,0,80,0,0,0,200,0,5074,154,0,0,0,116,0,0,0,0,0,0,0.0
8854,2015-04-01,2015,4,149,54209,0,0,7621,0,26139,43202,0,173,0,0,1,0,0,5028,0,102,0,0,70,0,0,0,0,0,0,0.0
8855,2015-05-01,2015,5,149,51715,56,0,7205,0,23429,43718,0,211,0,0,0,0,0,5934,84,0,0,0,63,0,0,0,0,0,0,0.0
8856,2015-06-01,2015,6,149,48862,0,0,8778,0,25646,35563,0,161,0,0,0,21,14,5721,0,0,0,0,144,0,0,0,0,0,0,1.0
8857,2015-07-01,2015,7,149,47521,0,6,9307,0,28603,39665,0,160,0,0,2,0,106,5433,210,4,0,0,200,0,0,0,0,0,0,0.0
8858,2015-08-01,2015,8,149,32372,0,0,8789,0,25088,27674,0,142,0,0,0,21,0,5634,0,0,0,0,42,0,1,0,0,0,40,0.0
8859,2015-09-01,2015,9,149,50435,56,0,9062,0,27506,28558,0,78,0,0,1,0,28,5148,136,2,0,0,0,0,0,0,0,0,0,0.0
8860,2015-10-01,2015,10,149,69755,0,0,9966,0,24624,40652,0,110,0,0,0,0,0,4378,302,0,0,0,28,0,0,0,0,0,0,0.0
8861,2015-11-01,2015,11,149,83143,0,0,9231,0,28768,51286,0,201,0,0,1,42,56,5643,14,2,0,0,161,0,2,0,0,0,0,0.0
8862,2015-12-01,2015,12,149,83896,28,0,8627,0,24847,41656,0,110,0,0,0,0,14,5900,164,0,0,0,7,0,0,0,0,0,0,0.0
8863,2016-01-01,2016,1,149,83538,0,4,9128,0,23694,39104,0,218,0,0,0,0,28,4342,68,14,0,56,98,0,0,0,0,0,0,0.0
8864,2016-02-01,2016,2,149,95641,0,0,9712,0,25584,52690,0,102,0,0,0,0,128,6401,42,0,0,0,49,0,0,0,0,0,0,0.0
8865,2016-03-01,2016,3,149,99121,0,0,10352,0,25457,48440,0,287,0,0,1,100,28,5912,0,0,0,0,199,0,0,0,0,0,0,0.0
8866,2016-04-01,2016,4,149,61878,0,5,8956,0,24863,44982,0,166,0,0,0,0,0,6270,14,14,0,0,42,0,0,0,0,0,0,1.0
8867,2016-05-01,2016,5,149,65046,0,0,8281,0,24762,42538,0,234,0,0,0,0,0,5984,14,0,0,0,70,0,0,0,0,0,0,0.0
8868,2016-06-01,2016,6,149,51020,28,0,8266,100,24779,35184,0,280,0,0,1,0,0,5099,0,0,0,0,200,0,0,0,0,0,0,0.0
8869,2016-07-01,2016,7,149,53110,0,0,8068,0,24085,36582,0,316,0,0,0,0,0,5229,0,0,0,0,104,0,50,0,0,0,0,0.0
8870,2016-08-01,2016,8,149,40529,28,0,6865,0,25412,30130,0,217,0,0,0,21,100,5615,55,0,0,0,172,0,12,0,0,0,0,0.0
8871,2016-09-01,2016,9,149,50210,0,0,6536,0,27568,30674,0,267,0,0,0,100,0,5185,14,0,0,0,42,0,0,0,0,0,0,0.0
8872,2016-10-01,2016,10,149,68497,0,0,8219,0,24177,33990,0,276,0,0,0,21,0,5071,0,4,0,0,84,0,0,0,0,0,0,1.0
8873,2016-11-01,2016,11,149,83947,0,8,9518,0,25204,39584,0,269,0,0,1,100,14,4768,14,0,0,0,112,0,0,0,0,0,0,0.0
8874,2016-12-01,2016,12,149,96357,0,0,10185,0,19498,36950,0,105,0,0,0,0,21,6175,28,14,0,0,28,0,0,0,0,0,0,0.0
8875,2017-01-01,2017,1,149,86549,56,0,12617,0,21054,42944,0,144,0,0,2,0,0,6376,0,0,0,0,158,0,0,0,0,0,0,0.0
8876,2017-02-01,2017,2,149,71964,21,0,8948,0,21548,37378,0,156,0,0,0,0,100,5671,0,0,0,0,84,0,0,0,0,0,0,0.0
8877,2017-03-01,2017,3,149,72299,28,0,12834,0,23278,50618,0,225,0,0,0,28,0,7669,378,0,0,0,28,0,0,0,0,0,0,0.0
8878,2017-04-01,2017,4,149,53406,0,0,10210,0,21703,35603,0,246,0,0,1,0,0,5682,74,2,0,0,88,0,0,0,0,0,0,0.0
8879,2017-05-01,2017,5,149,55778,0,0,11454,0,23410,42184,0,275,0,0,1,0,0,6908,336,0,0,0,84,0,0,0,0,0,0,0.0
8880,2017-06-01,2017,6,149,42448,56,0,9491,0,25980,36185,0,242,0,0,0,0,100,5629,414,0,0,0,137,0,0,0,0,0,0,0.0
8881,2017-07-01,2017,7,149,43816,0,0,9751,0,24660,41673,0,251,0,0,1,100,0,6312,42,2,0,0,63,0,0,0,0,0,0,0.0
8882,2017-08-01,2017,8,149,35415,9,0,9860,0,21836,27168,0,271,0,0,0,0,0,7052,35,0,0,0,84,0,0,0,0,0,0,0.0
8883,2017-09-01,2017,9,149,42640,0,0,8702,0,27344,31592,0,271,0,0,0,0,27,5333,336,0,0,0,84,0,0,0,0,0,0,0.0
8884,2017-10-01,2017,10,149,56722,0,2,12450,0,24756,35044,0,146,0,0,1,28,0,9261,0,14,0,0,42,0,0,0,0,0,0,1.0
8885,2017-11-01,2017,11,149,68350,0,0,11784,0,24332,39416,0,211,0,0,0,0,0,5696,10,7,0,0,204,0,0,0,0,0,0,0.0
8886,2012-12-01,2012,12,150,154626,100,0,6041,0,31397,55764,12,0,0,0,0,263,20,18402,0,84,0,0,920,35,0,0,0,0,0,0.0
8887,2013-01-01,2013,1,150,123621,0,0,5043,0,34089,45540,30,0,0,0,0,142,0,17874,28,126,0,0,872,0,0,0,0,0,0,0.0
8888,2013-02-01,2013,2,150,119142,0,1,4321,0,32924,50564,0,0,0,0,0,200,0,16394,294,224,0,0,551,0,42,0,0,0,0,0.0
8889,2013-03-01,2013,3,150,114308,0,3,6274,0,30407,48464,42,0,0,0,0,200,0,16432,34,207,0,0,798,0,0,0,28,0,0,0.0
8890,2013-04-01,2013,4,150,93546,0,0,6310,0,35856,47964,45,0,0,0,0,115,0,18299,42,235,0,0,556,0,0,0,0,0,0,1.0
8891,2013-05-01,2013,5,150,88157,0,0,7094,0,37743,45705,0,0,0,0,0,77,0,18130,28,56,0,0,944,0,0,0,0,0,0,0.0
8892,2013-06-01,2013,6,150,67926,0,2,5766,0,34119,41704,0,0,0,0,0,130,0,15302,50,105,0,0,741,0,0,0,0,0,0,0.0
8893,2013-07-01,2013,7,150,64681,100,0,7853,0,44064,49646,0,0,0,0,1,115,20,16604,0,14,0,0,909,0,0,0,0,0,0,0.0
8894,2013-08-01,2013,8,150,48727,0,0,6551,0,41163,31934,0,0,0,0,0,29,0,17012,38,233,0,0,400,0,0,0,0,0,0,0.0
8895,2013-09-01,2013,9,150,67508,0,0,8121,0,36212,34014,42,0,0,0,0,121,56,16219,28,19,0,0,816,0,0,0,0,0,0,0.0
8896,2013-10-01,2013,10,150,91433,0,0,7136,0,36327,43570,0,0,0,0,0,21,0,19234,140,156,0,0,512,12,0,0,0,0,0,0.0
8897,2013-11-01,2013,11,150,98540,0,0,6741,0,30496,38698,42,0,0,0,0,0,0,17647,140,107,0,0,184,0,44,0,0,0,0,1.0
8898,2013-12-01,2013,12,150,134056,0,120,7162,0,29539,46422,0,0,0,0,0,114,0,17603,241,84,0,0,256,0,0,0,0,0,0,0.0
8899,2014-01-01,2014,1,150,104524,0,2,6975,0,34639,45568,42,0,0,0,0,121,21,17175,112,86,0,0,393,0,0,0,0,0,0,0.0
8900,2014-02-01,2014,2,150,115120,0,0,8027,0,31339,48498,42,0,0,0,0,0,0,19120,128,7,0,0,320,0,0,0,0,0,0,0.0
8901,2014-03-01,2014,3,150,124094,0,0,8817,0,35476,60416,24,0,0,0,0,121,0,17611,412,63,0,0,56,0,0,0,0,0,0,0.0
8902,2014-04-01,2014,4,150,90796,0,0,8284,0,39957,46604,21,0,0,0,0,21,0,17485,188,14,0,0,124,0,0,0,0,0,0,0.0
8903,2014-05-01,2014,5,150,83121,0,0,7636,0,39912,43114,0,0,0,0,0,0,0,16603,84,207,0,0,0,0,0,0,0,0,51,0.0
8904,2014-06-01,2014,6,150,65805,0,0,6406,0,42640,42512,0,0,0,0,0,122,0,16365,212,56,0,0,122,0,0,0,0,0,5,0.0
8905,2014-07-01,2014,7,150,62100,0,0,7810,0,48320,42348,0,0,0,0,0,21,0,13987,222,107,0,0,76,0,0,0,0,0,0,0.0
8906,2014-08-01,2014,8,150,43393,0,0,6986,0,41843,27757,0,0,0,0,0,21,0,13861,66,84,0,0,56,0,0,0,0,0,0,0.0
8907,2014-09-01,2014,9,150,66559,0,0,8568,0,43861,37252,0,0,0,0,0,21,0,14681,66,63,0,0,20,0,0,0,0,0,0,0.0
8908,2014-10-01,2014,10,150,83942,0,0,9282,0,42332,41244,0,0,0,0,0,121,14,13876,486,28,0,0,28,0,0,0,0,0,0,0.0
8909,2014-11-01,2014,11,150,94786,0,1,6073,0,32117,38794,0,0,0,0,0,0,0,11589,203,28,0,0,77,0,0,0,0,0,0,0.0
8910,2014-12-01,2014,12,150,184776,0,0,8887,0,35549,45226,0,0,0,0,0,42,0,13100,292,63,0,0,48,0,0,0,0,0,0,0.0
8911,2015-01-01,2015,1,150,139921,0,8,9111,0,34205,46005,42,0,0,0,0,200,0,13405,174,149,0,0,90,0,0,0,0,0,0,0.0
8912,2015-02-01,2015,2,150,119651,0,0,9932,0,34412,49144,0,0,0,0,0,57,0,11650,48,0,0,0,182,0,20,0,0,0,0,1.0
8913,2015-03-01,2015,3,150,124858,0,0,9790,0,40050,72256,100,0,0,0,0,263,0,12541,178,0,0,0,40,0,0,0,0,0,0,0.0
8914,2015-04-01,2015,4,150,79711,0,0,6789,0,34240,45058,0,0,0,0,0,0,10,10634,206,138,0,0,15,0,0,0,0,0,21,0.0
8915,2015-05-01,2015,5,150,67988,0,0,7072,0,34624,43548,0,60,0,0,0,200,0,9407,42,0,0,0,38,0,0,0,0,0,0,0.0
8916,2015-06-01,2015,6,150,63490,0,0,7918,0,40008,45718,0,60,0,0,0,0,34,9281,116,24,0,0,0,0,0,0,0,0,0,0.0
8917,2015-07-01,2015,7,150,58787,0,0,8955,0,46763,43644,0,30,0,0,0,0,0,9505,388,0,0,0,76,0,0,0,0,0,0,0.0
8918,2015-08-01,2015,8,150,47403,0,0,7312,0,38953,30542,0,42,0,0,0,28,21,8896,476,6,0,0,40,0,0,0,0,0,0,0.0
8919,2015-09-01,2015,9,150,64220,0,0,8065,0,38046,39602,0,0,0,0,0,30,20,8651,318,14,0,0,42,0,1,0,0,0,0,0.0
8920,2015-10-01,2015,10,150,81767,0,0,9911,0,35250,42348,0,0,0,0,0,214,14,9401,184,0,0,0,0,0,0,0,0,0,22,0.0
8921,2015-11-01,2015,11,150,107084,0,0,10035,0,35912,46818,21,0,0,0,0,0,0,7572,132,0,0,0,28,0,0,0,0,0,0,0.0
8922,2015-12-01,2015,12,150,122220,0,0,10912,0,35178,53456,0,0,0,0,0,0,0,9322,90,0,0,0,28,0,0,0,0,0,0,0.0
8923,2016-01-01,2016,1,150,101078,0,0,9104,0,34013,44756,0,10,0,0,0,0,0,8777,52,28,0,0,49,0,0,0,0,0,0,0.0
8924,2016-02-01,2016,2,150,119306,100,0,9309,0,37740,56912,0,10,0,0,0,0,0,8824,28,14,0,0,84,0,0,0,0,0,0,0.0
8925,2016-03-01,2016,3,150,134184,0,0,11436,0,37592,73774,0,0,0,0,0,0,14,9039,168,28,0,0,28,0,0,0,0,0,0,0.0
8926,2016-04-01,2016,4,150,77216,100,0,9510,0,34759,57830,0,0,0,0,0,28,0,7513,182,0,0,0,56,0,0,0,0,0,0,1.0
8927,2016-05-01,2016,5,150,72237,0,0,8927,0,37036,50604,0,10,0,0,0,21,0,8498,160,0,0,0,28,0,0,0,0,0,0,0.0
8928,2016-06-01,2016,6,150,63886,0,0,10305,0,37816,47020,0,32,0,0,0,21,0,7392,164,2,0,0,28,0,0,0,0,0,0,0.0
8929,2016-07-01,2016,7,150,60177,0,0,9159,0,45554,41520,0,10,0,0,0,0,0,6996,1050,0,0,0,77,0,2,0,0,0,0,1.0
8930,2016-08-01,2016,8,150,51001,0,0,9813,0,45267,35060,0,30,0,0,0,0,21,6499,108,14,0,0,28,0,0,0,0,0,0,0.0
8931,2016-09-01,2016,9,150,50358,0,0,8471,0,40008,35876,0,0,0,0,0,0,0,6873,101,0,0,0,56,0,0,0,0,0,0,0.0
8932,2016-10-01,2016,10,150,76473,0,0,11210,0,35006,38122,0,15,0,0,0,0,0,6189,114,28,0,0,28,0,0,0,0,0,0,0.0
8933,2016-11-01,2016,11,150,103361,0,0,11018,0,38136,44401,0,120,0,0,0,0,0,7811,124,14,0,0,0,42,0,0,0,0,0,0.0
8934,2016-12-01,2016,12,150,138750,0,0,11938,0,36508,51900,0,0,0,0,0,42,0,9219,632,2,0,0,28,0,0,0,0,0,0,0.0
8935,2017-01-01,2017,1,150,109531,0,0,10794,0,35360,46088,0,152,0,0,0,0,0,7404,318,34,0,0,0,0,0,0,0,0,0,1.0
8936,2017-02-01,2017,2,150,87342,15,2,8975,0,30580,51646,0,0,0,0,0,0,0,7252,28,0,0,0,42,0,0,0,0,0,0,1.0
8937,2017-03-01,2017,3,150,91987,0,0,11804,0,36144,65290,0,20,0,0,0,0,0,7582,196,28,0,0,84,0,0,0,0,0,0,0.0
8938,2017-04-01,2017,4,150,60171,0,0,10119,0,30048,44882,0,0,0,0,0,0,0,7861,70,56,0,0,28,0,0,0,0,0,0,0.0
8939,2017-05-01,2017,5,150,71247,0,2,8196,0,35992,46998,0,10,0,0,0,0,0,6992,84,0,0,0,28,0,0,0,0,0,0,0.0
8940,2017-06-01,2017,6,150,52075,0,0,11439,0,42612,42315,0,10,0,0,0,0,0,7918,174,0,0,0,28,0,0,0,0,0,0,1.0
8941,2017-07-01,2017,7,150,55827,0,0,9713,0,39154,49752,0,0,0,0,0,0,0,6108,98,0,0,0,56,0,0,0,0,0,0,1.0
8942,2017-08-01,2017,8,150,52016,0,0,7335,0,39427,37900,0,21,0,0,0,0,0,6529,38,0,0,0,84,0,0,0,0,0,0,1.0
8943,2017-09-01,2017,9,150,70591,0,0,11292,0,36372,42572,0,0,0,0,0,0,0,6813,108,24,0,0,0,0,0,0,0,0,0,0.0
8944,2017-10-01,2017,10,150,85773,0,0,10871,0,33600,47156,0,18,0,0,0,0,0,6932,66,0,0,0,56,0,0,0,0,0,0,1.0
8945,2017-11-01,2017,11,150,99021,0,0,10471,0,33573,48104,0,42,0,0,0,0,0,6272,293,0,0,0,56,0,0,0,0,0,0,0.0
8946,2012-12-01,2012,12,151,232883,156,0,23938,0,53785,81568,0,10,0,0,0,481,1750,9687,20,159,0,0,76,0,65,0,0,0,0,1.0
8947,2013-01-01,2013,1,151,159975,0,0,21649,0,54229,75400,0,0,0,0,1,322,1762,8614,292,60,0,0,76,0,71,0,0,0,0,0.0
8948,2013-02-01,2013,2,151,174216,56,0,22829,0,50911,79301,0,11,0,0,0,282,1670,8875,216,34,0,0,56,0,26,0,0,0,0,1.0
8949,2013-03-01,2013,3,151,172733,56,0,20898,0,59885,86482,0,0,0,0,1,526,1388,9002,168,0,0,0,56,0,10,0,0,0,0,1.0
8950,2013-04-01,2013,4,151,131300,21,0,19731,0,56831,90054,0,0,0,0,0,512,1108,7042,56,134,0,0,96,0,41,0,0,0,0,3.0
8951,2013-05-01,2013,5,151,113222,112,2,20768,0,63342,87002,0,0,0,0,1,87,1271,9558,14,28,3,0,84,0,149,0,31,0,0,1.0
8952,2013-06-01,2013,6,151,92775,56,0,19937,0,59659,67619,0,0,0,0,0,498,1101,7871,114,28,0,0,56,0,108,0,0,0,0,0.0
8953,2013-07-01,2013,7,151,100655,84,0,21357,0,74229,79300,0,10,0,0,2,405,1334,7468,772,69,0,0,77,0,85,0,0,0,0,0.0
8954,2013-08-01,2013,8,151,69172,28,0,18320,0,74311,60742,0,10,0,0,0,366,1431,8280,300,0,0,0,140,0,58,0,0,0,0,0.0
8955,2013-09-01,2013,9,151,92256,0,0,17951,0,65014,57118,0,0,0,0,1,339,1246,7337,182,28,0,0,56,0,52,0,0,0,0,0.0
8956,2013-10-01,2013,10,151,131404,140,0,20699,0,70299,67507,0,0,0,0,0,1082,1378,6803,82,30,0,0,112,0,39,0,0,0,0,1.0
8957,2013-11-01,2013,11,151,145787,0,0,20352,0,57886,65304,0,0,0,0,0,670,1093,6132,154,39,0,0,0,0,98,0,0,0,0,1.0
8958,2013-12-01,2013,12,151,185776,0,0,22676,0,63045,72939,0,0,0,0,0,865,1719,6656,350,28,0,0,56,0,64,0,0,0,0,0.0
8959,2014-01-01,2014,1,151,139524,0,4,22629,0,58519,78206,21,40,0,0,0,618,1160,9608,112,100,0,0,84,0,44,0,0,0,0,1.0
8960,2014-02-01,2014,2,151,135501,0,0,21852,0,57889,75888,0,42,0,0,0,865,790,7553,378,35,0,0,56,0,31,0,0,0,0,0.0
8961,2014-03-01,2014,3,151,153611,0,0,22733,0,64696,107941,0,40,0,0,0,335,1427,7981,210,100,0,0,76,0,32,0,0,0,0,0.0
8962,2014-04-01,2014,4,151,126243,0,0,20891,0,64543,87254,0,70,0,0,0,680,964,6778,56,32,0,0,0,0,15,0,0,0,0,0.0
8963,2014-05-01,2014,5,151,114497,28,2,20290,0,68054,89718,0,0,0,0,0,642,938,7986,252,128,0,0,0,0,65,0,1,0,0,1.0
8964,2014-06-01,2014,6,151,106912,40,0,20432,0,64191,73585,0,0,0,0,0,959,1539,9055,308,28,0,0,56,0,60,0,0,0,0,1.0
8965,2014-07-01,2014,7,151,91978,0,0,20600,0,75539,72084,0,0,0,0,0,1034,887,8226,370,30,0,0,112,0,78,0,0,0,0,0.0
8966,2014-08-01,2014,8,151,69926,0,0,17943,0,64234,58532,0,0,0,0,0,813,978,7655,126,2,0,0,40,0,20,0,0,0,0,0.0
8967,2014-09-01,2014,9,151,88678,28,0,18009,0,68031,63827,0,0,0,0,0,531,1390,7849,80,30,0,0,56,0,60,0,0,0,0,0.0
8968,2014-10-01,2014,10,151,116505,0,0,23375,0,72771,67364,0,0,0,0,0,494,786,6918,266,58,0,0,0,0,57,0,3,0,0,0.0
8969,2014-11-01,2014,11,151,148040,0,0,18699,0,62880,77660,0,0,0,0,0,422,614,9253,238,28,0,0,0,0,40,0,0,0,0,0.0
8970,2014-12-01,2014,12,151,233441,0,1,20957,0,60214,91552,0,60,0,0,0,804,1056,8858,94,0,0,0,40,0,35,0,0,0,0,0.0
8971,2015-01-01,2015,1,151,172439,0,0,21797,0,64317,90394,0,70,0,0,0,370,1324,8614,168,2,0,0,0,0,80,0,0,0,0,0.0
8972,2015-02-01,2015,2,151,154896,28,0,22163,0,61421,84308,0,0,0,0,0,700,827,7145,56,67,0,0,0,0,63,0,0,0,0,1.0
8973,2015-03-01,2015,3,151,162406,0,0,25752,0,71975,112464,0,112,0,0,0,270,871,8230,42,0,0,0,0,0,41,0,0,0,0,0.0
8974,2015-04-01,2015,4,151,110063,56,0,19218,0,64344,85892,0,0,0,0,0,349,660,6695,84,0,0,0,0,0,52,0,0,0,0,0.0
8975,2015-05-01,2015,5,151,98748,28,0,18292,0,67008,87534,0,0,0,0,0,677,722,8478,84,28,0,0,0,0,29,0,0,0,0,0.0
